RMS,Peak,Mean,STD,Energy,Label
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8474,1.568,0.036122,0.84705,718.7995,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60918,1,-0.039532,0.6082,371.4728,Sag
0.8364,1.5281,0.033583,0.83614,700.2577,Swell
0.78346,1.3277,0.02084,0.78357,614.4234,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61321,1,-0.036914,0.6124,376.4004,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7799,1.3136,0.019945,0.78003,608.8454,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61797,1,-0.034097,0.61734,382.2701,Sag
0.80514,1.4116,0.026177,0.80512,648.9035,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87592,1.6693,0.042565,0.87532,768.0006,Swell
0.82522,1.487,0.030969,0.82505,681.6683,Swell
0.79993,1.3917,0.024909,0.79994,640.5238,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84256,1.5505,0.03501,0.84226,710.6231,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77634,1.2995,0.019048,0.7765,603.3137,Swell
0.61488,1,-0.035892,0.61414,378.4616,Sag
0.88218,1.6912,0.043955,0.88152,779.0195,Swell
0.76902,1.2701,0.017179,0.76922,591.9883,Swell
0.6033,1,-0.043937,0.602,364.3309,Sag
0.61463,1,-0.036043,0.61388,378.153,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62898,1,-0.028374,0.62865,396.0087,Sag
0.77773,1.3051,0.019399,0.77788,605.4748,Swell
0.60637,1,-0.041532,0.60525,368.0525,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84397,1.5556,0.035334,0.84365,712.9984,Swell
0.6028,1,-0.044351,0.60147,363.7333,Sag
0.62584,1,-0.029916,0.62544,392.0679,Sag
0.78001,1.3141,0.019975,0.78015,609.0301,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62893,1,-0.028398,0.6286,395.944,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60925,1,-0.039484,0.60827,371.5586,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78067,1.3167,0.020139,0.7808,610.0507,Swell
0.60509,1,-0.0425,0.6039,366.5027,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62417,1,-0.030761,0.62373,389.9832,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62855,1,-0.028578,0.62822,395.4752,Sag
0.82043,1.4692,0.029837,0.8203,673.7763,Swell
0.77125,1.2791,0.01775,0.77143,595.4223,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79213,1.3616,0.022997,0.7922,628.1023,Swell
0.83032,1.5058,0.032166,0.83011,690.1207,Swell
0.60773,1,-0.040541,0.60668,369.7097,Sag
0.62069,1,-0.032594,0.62014,385.642,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87323,1.6599,0.041965,0.87266,763.29,Swell
0.62072,1,-0.032577,0.62018,385.6824,Sag
0.64944,1,-0.019474,0.64948,422.1993,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62754,1,-0.029072,0.62718,394.2024,Sag
0.82012,1.468,0.029763,0.81999,673.266,Swell
0.64357,1,-0.021862,0.64352,414.5943,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77109,1.2785,0.01771,0.77127,595.179,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60766,1,-0.040593,0.60661,369.6217,Sag
0.77337,1.2876,0.018291,0.77354,598.6998,Swell
0.64639,1,-0.020701,0.64638,418.2392,Sag
0.6073,1,-0.040854,0.60622,369.179,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63592,1,-0.025157,0.63574,404.7968,Sag
0.81511,1.4493,0.028573,0.81502,665.0714,Swell
0.77104,1.2783,0.017698,0.77123,595.1048,Swell
0.82417,1.4831,0.030722,0.82401,679.9396,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61311,1,-0.036978,0.6123,376.2742,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81157,1.436,0.027726,0.8115,659.3073,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62399,1,-0.030856,0.62354,389.7509,Sag
0.61137,1,-0.03808,0.61049,374.1439,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60296,1,-0.044216,0.60164,363.9262,Sag
0.61024,1,-0.038816,0.60931,372.7702,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76873,1.269,0.017105,0.76893,591.5426,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76679,1.2611,0.016604,0.767,588.5577,Swell
0.78709,1.342,0.021748,0.78719,620.1375,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60355,1,-0.043724,0.60227,364.6428,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61541,1,-0.035578,0.61469,379.1102,Sag
0.75539,1.2143,0.013628,0.75564,571.18,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84046,1.5429,0.034524,0.84017,707.0794,Swell
0.75472,1.2115,0.013453,0.75498,570.176,Swell
0.76377,1.2488,0.015822,0.76399,583.9271,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83137,1.5097,0.032413,0.83116,691.8735,Swell
0.62424,1,-0.030725,0.6238,390.0713,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76925,1.2711,0.017237,0.76944,592.3364,Swell
0.76328,1.2468,0.015694,0.7635,583.1715,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62586,1,-0.029904,0.62546,392.0958,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62558,1,-0.030048,0.62517,391.7385,Sag
0.85831,1.6071,0.038609,0.85787,737.4267,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64309,1,-0.022061,0.64303,413.9789,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61068,1,-0.038529,0.60977,373.3019,Sag
0.61204,1,-0.037646,0.61119,374.9724,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80884,1.4257,0.027069,0.80879,654.8727,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60408,1,-0.043295,0.60283,365.2828,Sag
0.85678,1.6017,0.038262,0.85635,734.8,Swell
0.61745,1,-0.034392,0.6168,381.627,Sag
0.83007,1.5049,0.032107,0.82986,689.7011,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61835,1,-0.033881,0.61773,382.744,Sag
0.61402,1,-0.036417,0.61324,377.3939,Sag
0.60286,1,-0.044299,0.60153,363.8079,Sag
0.62287,1,-0.031436,0.62239,388.3564,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60412,1,-0.043266,0.60287,365.3266,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83936,1.5389,0.03427,0.83908,705.2267,Swell
0.64554,1,-0.02105,0.64551,417.1328,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61046,1,-0.038674,0.60954,373.033,Sag
0.63281,1,-0.026568,0.63257,400.8457,Sag
0.60724,1,-0.040895,0.60616,369.1097,Sag
0.87292,1.6588,0.041897,0.87235,762.7548,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77286,1.2856,0.018161,0.77303,597.9055,Swell
0.86533,1.6321,0.040195,0.86483,749.5436,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62827,1,-0.028715,0.62793,395.1197,Sag
0.62128,1,-0.032277,0.62075,386.3757,Sag
0.7714,1.2797,0.017788,0.77158,595.6508,Swell
0.64063,1,-0.023099,0.64054,410.8198,Sag
0.80149,1.3977,0.025291,0.80149,643.0324,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60975,1,-0.039144,0.6088,372.1711,Sag
0.64011,1,-0.023324,0.64,410.1486,Sag
0.77143,1.2798,0.017796,0.77161,595.6997,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8423,1.5496,0.034949,0.84199,710.1743,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61066,1,-0.038542,0.60975,373.2774,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87972,1.6826,0.043409,0.87908,774.6724,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76586,1.2573,0.016364,0.76607,587.1279,Swell
0.60306,1,-0.044136,0.60174,364.0419,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64323,1,-0.022004,0.64317,414.1548,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76823,1.2669,0.016976,0.76843,590.7716,Swell
0.62631,1,-0.029679,0.62592,392.662,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63872,1,-0.023924,0.63859,408.3671,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62591,1,-0.029882,0.62551,392.1513,Sag
0.61767,1,-0.034268,0.61703,381.8979,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61583,1,-0.035333,0.61512,379.6221,Sag
0.87632,1.6707,0.042654,0.87572,768.7045,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85099,1.5809,0.036943,0.85061,724.8998,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75254,1.2024,0.012873,0.7528,566.8758,Swell
0.60641,1,-0.041505,0.60529,368.0968,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63366,1,-0.026175,0.63344,401.9318,Sag
0.87245,1.6572,0.041792,0.87189,761.9377,Swell
0.80681,1.418,0.02658,0.80678,651.5964,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60919,1,-0.039527,0.60821,371.4816,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61272,1,-0.037221,0.61189,375.7968,Sag
0.60952,1,-0.039301,0.60856,371.8885,Sag
0.62235,1,-0.031709,0.62185,387.7058,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61798,1,-0.034094,0.61734,382.2758,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75374,1.2075,0.013193,0.754,568.6915,Swell
0.61734,1,-0.034456,0.61669,381.489,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61882,1,-0.033618,0.61822,383.3264,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81723,1.4572,0.029077,0.81712,668.5325,Swell
0.86381,1.6267,0.039853,0.86332,746.9163,Swell
0.62571,1,-0.029979,0.62531,391.9105,Sag
0.60412,1,-0.043267,0.60287,365.3244,Sag
0.6279,1,-0.028899,0.62754,394.6469,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78231,1.3232,0.020552,0.78243,612.6218,Swell
0.8156,1.4511,0.028689,0.8155,665.8668,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85044,1.579,0.036819,0.85007,723.9757,Swell
0.8439,1.5554,0.035319,0.84359,712.8855,Swell
0.82337,1.4801,0.030532,0.82321,678.6093,Swell
0.64829,1,-0.019934,0.64831,420.7005,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86784,1.6409,0.040758,0.86731,753.893,Swell
0.87584,1.669,0.042547,0.87524,767.8562,Swell
0.61239,1,-0.037428,0.61155,375.3934,Sag
0.64327,1,-0.021988,0.64321,414.2042,Sag
0.79426,1.3699,0.023521,0.79431,631.4774,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87569,1.6685,0.042513,0.87509,767.5914,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76456,1.252,0.016026,0.76477,585.1309,Swell
0.62539,1,-0.030143,0.62497,391.5019,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77316,1.2868,0.018238,0.77333,598.3753,Swell
0.85723,1.6033,0.038366,0.8568,735.5846,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84161,1.5471,0.034791,0.84131,709.0204,Swell
0.61322,1,-0.036905,0.61242,376.4183,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61333,1,-0.036838,0.61253,376.5512,Sag
0.75853,1.2273,0.014454,0.75877,575.9369,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61966,1,-0.033159,0.61908,384.3563,Sag
0.61081,1,-0.038442,0.60991,373.4635,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76785,1.2654,0.016877,0.76805,590.1793,Swell
0.8623,1.6213,0.039513,0.86183,744.3082,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86764,1.6402,0.040715,0.86712,753.5586,Swell
0.84971,1.5764,0.036652,0.84935,722.7348,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75533,1.2141,0.013613,0.75558,571.0914,Swell
0.86648,1.6361,0.040454,0.86597,751.5419,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87151,1.6539,0.041581,0.87095,760.2846,Swell
0.84086,1.5444,0.034618,0.84057,707.7585,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8225,1.4769,0.030328,0.82236,677.19,Swell
0.81919,1.4646,0.029543,0.81907,671.7418,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6166,1,-0.03488,0.61592,380.5786,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64452,1,-0.021466,0.64449,415.826,Sag
0.61752,1,-0.034351,0.61688,381.7176,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64879,1,-0.019735,0.64881,421.3467,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61138,1,-0.038074,0.61049,374.155,Sag
0.61782,1,-0.034181,0.61718,382.0866,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61126,1,-0.03815,0.61037,374.0113,Sag
0.81275,1.4404,0.028009,0.81268,661.2294,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64133,1,-0.022801,0.64125,411.7198,Sag
0.64828,1,-0.019939,0.64829,420.6829,Sag
0.64822,1,-0.019961,0.64824,420.6137,Sag
0.86998,1.6485,0.041238,0.86943,757.6146,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63054,1,-0.027627,0.63025,397.98,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7748,1.2934,0.018656,0.77497,600.9219,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84888,1.5733,0.036461,0.84852,721.3139,Swell
0.753,1.2044,0.012997,0.75327,567.5792,Swell
0.60661,1,-0.041353,0.6055,368.3457,Sag
0.82932,1.5021,0.031931,0.82912,688.4541,Swell
0.75945,1.2311,0.014697,0.75969,577.3419,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.85529,1.5963,0.037923,0.85487,732.2469,Swell
0.79943,1.3898,0.024789,0.79945,639.7353,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80631,1.4161,0.026458,0.80628,650.7819,Swell
0.82688,1.4931,0.03136,0.8267,684.4205,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79934,1.3895,0.024767,0.79936,639.5869,Swell
0.60315,1,-0.044056,0.60184,364.1573,Sag
0.79359,1.3673,0.023357,0.79365,630.4193,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79952,1.3902,0.024811,0.79954,639.8793,Swell
0.60672,1,-0.041273,0.60562,368.4792,Sag
0.83111,1.5087,0.032351,0.83089,691.4321,Swell
0.87681,1.6724,0.042763,0.8762,769.558,Swell
0.63474,1,-0.025685,0.63454,403.3011,Sag
0.88456,1.6995,0.044482,0.88388,783.2307,Swell
0.61757,1,-0.034325,0.61692,381.7732,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62875,1,-0.028485,0.62842,395.7177,Sag
0.7612,1.2383,0.015152,0.76142,579.9977,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87536,1.6674,0.04244,0.87477,767.02,Swell
0.85221,1.5853,0.037223,0.85183,726.9936,Swell
0.78079,1.3172,0.020171,0.78092,610.2484,Swell
0.61762,1,-0.034298,0.61697,381.8316,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64484,1,-0.021335,0.64481,416.2365,Sag
0.85177,1.5837,0.037122,0.85138,726.2356,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78036,1.3155,0.020061,0.78049,609.5655,Swell
0.64633,1,-0.020727,0.64632,418.1558,Sag
0.77142,1.2798,0.017794,0.7716,595.6889,Swell
0.61405,1,-0.036395,0.61328,377.4371,Sag
0.63653,1,-0.024883,0.63637,405.5811,Sag
0.77919,1.3109,0.019768,0.77933,607.7518,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62041,1,-0.032748,0.61985,385.2905,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64487,1,-0.021324,0.64484,416.269,Sag
0.77213,1.2826,0.017974,0.7723,596.7757,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61824,1,-0.033947,0.61761,382.5995,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79666,1.3791,0.02411,0.79669,635.3013,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63381,1,-0.026109,0.63359,402.1162,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88361,1.6962,0.04427,0.88294,781.539,Swell
0.80127,1.3969,0.025237,0.80128,642.6811,Swell
0.63128,1,-0.027279,0.63101,398.9129,Sag
0.79833,1.3856,0.024518,0.79835,637.9626,Swell
0.63212,1,-0.026888,0.63186,399.9706,Sag
0.60733,1,-0.040832,0.60626,369.2153,Sag
0.63747,1,-0.02447,0.63732,406.7728,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78705,1.3418,0.021736,0.78714,620.0624,Swell
0.76367,1.2484,0.015797,0.76389,583.7784,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84018,1.5419,0.03446,0.83989,706.6072,Swell
0.64,1,-0.023372,0.63989,410.0037,Sag
0.86794,1.6413,0.04078,0.86741,754.0646,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87975,1.6827,0.043416,0.87911,774.7265,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78161,1.3204,0.020377,0.78174,611.5321,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61797,1,-0.034095,0.61734,382.2742,Sag
0.60313,1,-0.044072,0.60182,364.1347,Sag
0.82477,1.4853,0.030863,0.82461,680.9294,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60357,1,-0.043709,0.60229,364.6657,Sag
0.81808,1.4604,0.02928,0.81797,669.9267,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88274,1.6932,0.04408,0.88208,780.0139,Swell
0.822,1.475,0.030208,0.82185,676.3547,Swell
0.88045,1.6852,0.043573,0.87981,775.973,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6159,1,-0.035289,0.6152,379.715,Sag
0.85604,1.599,0.038095,0.85562,733.537,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64871,1,-0.019764,0.64874,421.2519,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78687,1.3411,0.021691,0.78696,619.7808,Swell
0.75578,1.2159,0.013732,0.75603,571.7758,Swell
0.87634,1.6708,0.042658,0.87574,768.7366,Swell
0.83756,1.5324,0.033854,0.8373,702.2155,Swell
0.86607,1.6347,0.040362,0.86557,750.8337,Swell
0.60293,1,-0.044243,0.6016,363.8877,Sag
0.61062,1,-0.038565,0.60971,373.2346,Sag
0.62381,1,-0.030946,0.62336,389.5324,Sag
0.84265,1.5509,0.035031,0.84235,710.7737,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
